s3_url	count_id	case_id	aliquot_id
s3://htseq_results/000f9b51-4747-4d7f-9ecc-25bef9b25ad7/000f9b51-4747-4d7f-9ecc-25bef9b25ad7.htseq.counts.gz	000f9b51-4747-4d7f-9ecc-25bef9b25ad7	49967a57-7c12-46bb-8d71-cebbb17c9935	ba53832f-dfbc-4581-b7b1-cdc476174d72
s3://htseq_results/180f26b1-8163-41db-b1b8-e4b46758c2d5/180f26b1-8163-41db-b1b8-e4b46758c2d5.htseq.counts.gz	180f26b1-8163-41db-b1b8-e4b46758c2d5	1f13065a-40f7-455d-b8eb-f9a128722eac	7b4d9c91-80eb-4d3e-8e3f-76a13c7fbf76
s3://htseq_results/22af5cfb-51e1-45f1-b161-30c50e3238a3/22af5cfb-51e1-45f1-b161-30c50e3238a3.htseq.counts.gz	22af5cfb-51e1-45f1-b161-30c50e3238a3	fc3b7596-f515-446f-81db-fed0154ca2c5	c34a63cc-746b-4502-a1ff-d7bece07b679
s3://htseq_results/eb7f536d-71a0-4702-9ccf-5ed5b8e2f9ab/eb7f536d-71a0-4702-9ccf-5ed5b8e2f9ab.htseq.counts.gz	eb7f536d-71a0-4702-9ccf-5ed5b8e2f9ab	0061e9ef-df6a-414e-af64-c88f8192e2d3	4daa80a9-f1f3-4b9e-ac8c-e5ee9f276360
s3://htseq_results/64b764c8-2001-4899-a874-cac0c2c6a15a/64b764c8-2001-4899-a874-cac0c2c6a15a.htseq.counts.gz	64b764c8-2001-4899-a874-cac0c2c6a15a	e6c55ba6-4c8a-4ea4-8dde-74d01915db02	a40ec658-73b1-48d5-b9d1-51931e76bff0
s3://htseq_results/3034107c-316d-4dfe-a254-5095e78674cb/3034107c-316d-4dfe-a254-5095e78674cb.htseq.counts.gz	3034107c-316d-4dfe-a254-5095e78674cb	c6ceb220-282e-4eef-8d36-4ce0a625cf7e	74d15e51-1d60-4e97-ae99-e412e454d6b1
s3://htseq_results/147c710f-ab6c-4a1f-b9c0-f621df74f762/147c710f-ab6c-4a1f-b9c0-f621df74f762.htseq.counts.gz	147c710f-ab6c-4a1f-b9c0-f621df74f762	ca427acb-034e-42e2-961a-b9d5dc30b741	ef3a0956-e7bf-4f1b-bc54-7e21fd318bbd
s3://htseq_results/50bd1c24-a31a-4d5d-8302-e47c32115783/50bd1c24-a31a-4d5d-8302-e47c32115783.htseq.counts.gz	50bd1c24-a31a-4d5d-8302-e47c32115783	230f5fa7-aa36-41ea-b40b-08f520767bd5	ff2d7d80-5256-4f05-bcd8-aa9d2816676d
s3://htseq_results/3fe73640-0b2c-48f8-adde-00ebe9c749e8/3fe73640-0b2c-48f8-adde-00ebe9c749e8.htseq.counts.gz	3fe73640-0b2c-48f8-adde-00ebe9c749e8	76cb16f9-37be-450e-b60a-5f0d0f1ec2bc	43d6f3d2-2bd6-41e1-9d85-735f5f60e25a
s3://htseq_results/cfd39475-36d0-415f-8905-5c4b88fca039/cfd39475-36d0-415f-8905-5c4b88fca039.htseq.counts.gz	cfd39475-36d0-415f-8905-5c4b88fca039	f9052682-b689-4696-9ab9-3f55976b43ee	c1ccfad6-dc2b-49ea-97bd-044b1bf195dd
s3://htseq_results/ef5f3bdb-2914-4978-939e-a958340e7332/ef5f3bdb-2914-4978-939e-a958340e7332.htseq.counts.gz	ef5f3bdb-2914-4978-939e-a958340e7332	62ec50e7-636e-46c6-afed-66bf217b59c1	32d4e5fa-74d7-40c7-96ae-a6fb0707524d
s3://htseq_results/9bf657b8-6cb8-4482-910c-19293928b729/9bf657b8-6cb8-4482-910c-19293928b729.htseq.counts.gz	9bf657b8-6cb8-4482-910c-19293928b729	7704e4a8-c7aa-4288-b1ed-68c23abbe924	10bc3c22-c4ff-4d44-a44b-dc8dd2cbec2d
s3://bioinformatics_scratch/30514b87-9362-456b-8113-0ce312400070/30514b87-9362-456b-8113-0ce312400070.htseq.counts.gz	30514b87-9362-456b-8113-0ce312400070	e117fcf4-2c01-4b4d-8faf-5de7d0e839f1	922a7345-64a7-43e8-9c11-bb0bd85dd847
s3://htseq_results/f985e2f8-4375-4fda-a0c3-18030a146040/f985e2f8-4375-4fda-a0c3-18030a146040.htseq.counts.gz	f985e2f8-4375-4fda-a0c3-18030a146040	0b54cda4-7568-481e-b0c6-2c5c6de0026c	e42fd909-d0b3-4b6d-8b2b-008ad7b7945c
s3://htseq_results/c9fd03f1-79d8-420c-a717-44615755c385/c9fd03f1-79d8-420c-a717-44615755c385.htseq.counts.gz	c9fd03f1-79d8-420c-a717-44615755c385	9ee6e821-3af2-42d7-9d14-f0ca455f338c	f09a51df-011a-419e-b90a-7cd2037c5690
s3://htseq_results/1c3cb5b7-2c2c-4edc-a1d0-82e7fc19a63f/1c3cb5b7-2c2c-4edc-a1d0-82e7fc19a63f.htseq.counts.gz	1c3cb5b7-2c2c-4edc-a1d0-82e7fc19a63f	145c3685-f6de-4669-8ec4-6c3431a90532	f5dd58db-4834-4d0e-aeb6-15d6b8f05826
s3://htseq_results/125d935b-f418-4314-bc31-720b83c93d8a/125d935b-f418-4314-bc31-720b83c93d8a.htseq.counts.gz	125d935b-f418-4314-bc31-720b83c93d8a	80db28ec-ab3d-42a7-af88-b60fe8acb5b5	2398c528-0e80-4c72-a5cc-cd82c7895468
s3://htseq_results/d2613681-9368-4ce1-a43d-7d51d5c59098/d2613681-9368-4ce1-a43d-7d51d5c59098.htseq.counts.gz	d2613681-9368-4ce1-a43d-7d51d5c59098	68f550ca-3a33-45e4-b1c9-14f99e543263	b6bdb9e4-c456-4d5b-8aa1-22c8c33b77ef
s3://htseq_results/59457f9e-5d93-4ed9-bff7-f26019672fc0/59457f9e-5d93-4ed9-bff7-f26019672fc0.htseq.counts.gz	59457f9e-5d93-4ed9-bff7-f26019672fc0	ed833be3-0e9b-4c9b-b6d5-1098f08265a0	d6e91e40-d498-45eb-8cc7-e191c50f077e
s3://htseq_results/f80f0289-1000-410f-9ff5-5c31916d7a7a/f80f0289-1000-410f-9ff5-5c31916d7a7a.htseq.counts.gz	f80f0289-1000-410f-9ff5-5c31916d7a7a	5b744051-7355-4e15-b035-0621e709a5d7	ce2a4f0a-e77f-446b-9412-432daaf5d351
s3://htseq_results/042bda6c-efe8-4341-a972-a0afe2e68a48/042bda6c-efe8-4341-a972-a0afe2e68a48.htseq.counts.gz	042bda6c-efe8-4341-a972-a0afe2e68a48	bff37de3-dc68-4e69-bdfc-8b524dd7774f	82a92ead-9cb1-473e-9a21-a6be1ddfbaba
s3://htseq_results/8226387e-d9c8-4d0e-ae5a-e50c4109037d/8226387e-d9c8-4d0e-ae5a-e50c4109037d.htseq.counts.gz	8226387e-d9c8-4d0e-ae5a-e50c4109037d	6a0b306b-f73d-45b2-93a6-b9bd625644a3	b497a736-d140-47f4-8429-f53a7c005334
s3://htseq_results/96356478-4461-4399-88ef-b880f7a681dc/96356478-4461-4399-88ef-b880f7a681dc.htseq.counts.gz	96356478-4461-4399-88ef-b880f7a681dc	d766c3af-f0b3-4791-a754-d6546d370f8f	75016f4c-257e-4e24-9e91-5ab4b8c53e5a
s3://htseq_results/b2bdabac-64e2-4a8c-8062-5b7d064f1a15/b2bdabac-64e2-4a8c-8062-5b7d064f1a15.htseq.counts.gz	b2bdabac-64e2-4a8c-8062-5b7d064f1a15	71ec4c84-4aef-4c1f-ab07-dc264c5c0602	e7549428-1144-41c1-98cd-d077fc258567
s3://htseq_results/51d34a77-ceaa-4330-a7e5-3fd02cdc3979/51d34a77-ceaa-4330-a7e5-3fd02cdc3979.htseq.counts.gz	51d34a77-ceaa-4330-a7e5-3fd02cdc3979	823f571a-3cfd-465d-95fd-187a398ccf6f	22609052-fb11-4d62-bbfa-4837b30f37ac
s3://htseq_results/22b2edfc-baf9-4a23-b87a-ae4c1b249664/22b2edfc-baf9-4a23-b87a-ae4c1b249664.htseq.counts.gz	22b2edfc-baf9-4a23-b87a-ae4c1b249664	dbfaccb0-e8c0-48e8-9aef-570267574822	34f24020-97fd-4ead-a681-fb4d3957ea83
s3://htseq_results/53cd4bb4-5c52-46b6-a37c-c442b536c5e4/53cd4bb4-5c52-46b6-a37c-c442b536c5e4.htseq.counts.gz	53cd4bb4-5c52-46b6-a37c-c442b536c5e4	0639b753-4099-4ca4-adb9-763069a614ef	f9caf12e-40d1-4eec-ae39-2067f78c86c6
s3://htseq_results/cdff3b92-1aa8-4aaf-b750-11d12bb7db4c/cdff3b92-1aa8-4aaf-b750-11d12bb7db4c.htseq.counts.gz	cdff3b92-1aa8-4aaf-b750-11d12bb7db4c	3f36cd97-eb22-47de-b447-5c96378e4a2b	fc4a13f0-831a-4e31-a2a1-29486bf9d006
s3://htseq_results/f8a3435f-aa69-49fe-9617-56e68858aecc/f8a3435f-aa69-49fe-9617-56e68858aecc.htseq.counts.gz	f8a3435f-aa69-49fe-9617-56e68858aecc	194e8231-e8d4-477f-8c62-e11f2484ecce	8b99cc75-d8cc-4d18-9a6b-c66f8bd7ea0d
s3://htseq_results/f8ac5011-0282-42e1-9f6a-57111ee49745/f8ac5011-0282-42e1-9f6a-57111ee49745.htseq.counts.gz	f8ac5011-0282-42e1-9f6a-57111ee49745	a5e10e2e-5157-487b-88dc-6c70ad5e244a	25e9f832-aae2-463f-ad18-9d5ac9fb506c
s3://bioinformatics_scratch/ceb8c083-f451-42f7-873d-8346caa0ffa3/ceb8c083-f451-42f7-873d-8346caa0ffa3.htseq.counts.gz	ceb8c083-f451-42f7-873d-8346caa0ffa3	1cc53ade-73c0-492b-a7dc-328269fd0e66	40b5eda3-8b01-4cd7-acb5-0ea4e9ff4312
s3://htseq_results/54661d8a-a0af-4893-b181-929435381f24/54661d8a-a0af-4893-b181-929435381f24.htseq.counts.gz	54661d8a-a0af-4893-b181-929435381f24	d209cffc-fe21-4ae7-b610-e5668ea84a3b	701594b8-2848-4c06-be1b-ab49c2ca71ea
s3://bioinformatics_scratch/9858d286-1b96-4414-bd09-d73dc6f1c79e/9858d286-1b96-4414-bd09-d73dc6f1c79e.htseq.counts.gz	9858d286-1b96-4414-bd09-d73dc6f1c79e	67e9b426-72eb-4475-9689-eb75b22c4fd5	6589bdbc-b3a3-4949-8a08-3fd17952bf24
s3://htseq_results/bd72ce70-2dc6-47b6-8f3a-2b5872672c44/bd72ce70-2dc6-47b6-8f3a-2b5872672c44.htseq.counts.gz	bd72ce70-2dc6-47b6-8f3a-2b5872672c44	c13a429c-99ea-478c-ae95-fa499b9ea9fa	9af14bce-1e74-4b8a-aa17-049ff4d45db6
s3://htseq_results/2f0e3b6b-4ddd-4f53-82d9-1bf62a878c2c/2f0e3b6b-4ddd-4f53-82d9-1bf62a878c2c.htseq.counts.gz	2f0e3b6b-4ddd-4f53-82d9-1bf62a878c2c	0d5a4c63-c3fb-4295-a433-d90cdbfc4ed6	0b4aa4f0-32cb-4974-892c-6dba516cc85b
s3://htseq_results/59178ff0-5b21-4a07-a805-5382437fda53/59178ff0-5b21-4a07-a805-5382437fda53.htseq.counts.gz	59178ff0-5b21-4a07-a805-5382437fda53	d87742fd-ff94-4ef0-bbf4-5dd5a185a0e7	669947ca-d955-4bcd-b593-bf86f1edb8df
s3://htseq_results/d14ed192-18a0-42de-b80e-264a2ff38604/d14ed192-18a0-42de-b80e-264a2ff38604.htseq.counts.gz	d14ed192-18a0-42de-b80e-264a2ff38604	648252da-dd86-48d1-ae75-4257e3142b0b	69f6df2f-7cd7-4477-b464-1fd06bd1e9c8
s3://htseq_results/2a135d37-b0d3-4f1e-a428-a11df2bb005f/2a135d37-b0d3-4f1e-a428-a11df2bb005f.htseq.counts.gz	2a135d37-b0d3-4f1e-a428-a11df2bb005f	dd85dbb2-31c3-4bc2-9dff-3bd27c79a9ad	0836116d-5b2e-4445-9019-a5c5ad7aac50
s3://htseq_results/41bff337-4561-4b22-829d-455a3fecc837/41bff337-4561-4b22-829d-455a3fecc837.htseq.counts.gz	41bff337-4561-4b22-829d-455a3fecc837	85f77526-791e-47cd-904d-d1dbb49eaeab	4af34323-4cc9-4b69-b0cf-558bb9d8ee1a
s3://htseq_results/e584b6af-54f6-447a-8835-f32568cf1999/e584b6af-54f6-447a-8835-f32568cf1999.htseq.counts.gz	e584b6af-54f6-447a-8835-f32568cf1999	dcd0856d-423a-40d7-8070-4c0988d61416	ae0546ae-4f2e-4824-94d6-91fefd7fddbb
s3://htseq_results/7d5d386e-4f7a-4b30-976b-ea08c0c21b5a/7d5d386e-4f7a-4b30-976b-ea08c0c21b5a.htseq.counts.gz	7d5d386e-4f7a-4b30-976b-ea08c0c21b5a	5469c0e8-0c58-4870-b897-8fa0704599a7	bd0752a4-59b6-4f0d-b08c-45d12ae97a3e
s3://htseq_results/f7182de7-067e-467b-af88-790ad3e63eec/f7182de7-067e-467b-af88-790ad3e63eec.htseq.counts.gz	f7182de7-067e-467b-af88-790ad3e63eec	878ced76-3144-4141-896f-50e3e863df36	ef9256b0-f4e0-4a1e-9ea2-d4afb75b7ba9
s3://htseq_results/c23368b8-76dc-44da-b80e-0a9a32b0ddd3/c23368b8-76dc-44da-b80e-0a9a32b0ddd3.htseq.counts.gz	c23368b8-76dc-44da-b80e-0a9a32b0ddd3	4a7d4805-09e3-4044-9800-73239f4d66d4	3e7df498-0263-483e-98e8-e09324b5fae8
s3://htseq_results/a2dcf997-1c7b-4fca-97e7-5fedabdaf281/a2dcf997-1c7b-4fca-97e7-5fedabdaf281.htseq.counts.gz	a2dcf997-1c7b-4fca-97e7-5fedabdaf281	427c40f6-d1bd-49f2-b303-a975793b937e	a5a2a97b-91dd-45a8-b76c-05d6d40cbe9f
s3://htseq_results/3fc44666-d3d4-4659-aff3-39c9ce845337/3fc44666-d3d4-4659-aff3-39c9ce845337.htseq.counts.gz	3fc44666-d3d4-4659-aff3-39c9ce845337	1f54d21e-752f-496d-8453-4b9b8738cbce	11b3ce08-d237-4e4e-8656-a235d3964f8f
s3://htseq_results/a35bbf54-3c3d-48b9-bd40-7470212fcae5/a35bbf54-3c3d-48b9-bd40-7470212fcae5.htseq.counts.gz	a35bbf54-3c3d-48b9-bd40-7470212fcae5	bbfb5399-8d43-4b75-bf90-23ec142697d7	eecd47a0-bde3-438b-b87a-f4e440228579
s3://htseq_results/21badc40-5fb8-496d-a3e6-4f0704500a5d/21badc40-5fb8-496d-a3e6-4f0704500a5d.htseq.counts.gz	21badc40-5fb8-496d-a3e6-4f0704500a5d	152eaa99-05f5-4d30-bfb1-494a9a900e49	128dd28f-7f33-4fc2-a131-e64adbab6ba8
s3://htseq_results/1d607fb7-679e-41cb-afa3-0faec33a1a81/1d607fb7-679e-41cb-afa3-0faec33a1a81.htseq.counts.gz	1d607fb7-679e-41cb-afa3-0faec33a1a81	3c6dc0eb-e94b-4293-b665-f3cba04fc8de	7e4fcbe3-07e2-4f26-8a7d-5655d0be0f6a
s3://htseq_results/08b79dc0-b0e0-4053-93f5-e4a4e850a4ff/08b79dc0-b0e0-4053-93f5-e4a4e850a4ff.htseq.counts.gz	08b79dc0-b0e0-4053-93f5-e4a4e850a4ff	4839a058-fbca-44c7-bd61-81943b4d45d5	a48f9376-bff1-4939-8d52-349e471b650f
s3://htseq_results/bd9949b8-2b83-412c-be3f-64d2af581660/bd9949b8-2b83-412c-be3f-64d2af581660.htseq.counts.gz	bd9949b8-2b83-412c-be3f-64d2af581660	2fb951f1-00a0-4caf-ac93-096056e77b1f	c5284e5c-9566-4248-a168-362eb039ffe7
s3://htseq_results/5f004b7a-b777-4039-9309-8e1f128ff637/5f004b7a-b777-4039-9309-8e1f128ff637.htseq.counts.gz	5f004b7a-b777-4039-9309-8e1f128ff637	eb42625e-fbbb-4bee-bbe9-315b3ca2138a	387f62fd-dfeb-4f05-88d1-64d8de9a031a
s3://htseq_results/e8ebaff0-2f12-4834-bc45-57cf576fd45d/e8ebaff0-2f12-4834-bc45-57cf576fd45d.htseq.counts.gz	e8ebaff0-2f12-4834-bc45-57cf576fd45d	d61b5d20-4d6d-4fdc-afe8-4b100b686eda	5fd57857-2f5d-4cfd-a365-bf4d5369f926
s3://htseq_results/2d10204b-9957-483b-8b73-e87f24942d53/2d10204b-9957-483b-8b73-e87f24942d53.htseq.counts.gz	2d10204b-9957-483b-8b73-e87f24942d53	04e6e843-7f31-43da-b111-280ce2bd1949	05c3a0c4-87d0-409d-a4d4-7b5f6c3ab9e2
s3://htseq_results/ef177d2e-0778-400c-b668-ce23f5237768/ef177d2e-0778-400c-b668-ce23f5237768.htseq.counts.gz	ef177d2e-0778-400c-b668-ce23f5237768	f878bf8d-70eb-4b74-bf74-bdf63cb9bfae	5c27c4d4-b3e7-4e44-a2c4-764b665d1bc0
s3://htseq_results/6f5bea5d-e878-4f1f-bca5-b2289998f1fd/6f5bea5d-e878-4f1f-bca5-b2289998f1fd.htseq.counts.gz	6f5bea5d-e878-4f1f-bca5-b2289998f1fd	9239a22e-80b1-49a2-b0d5-cbab7e415254	ab2b78d1-773b-4935-b458-60befcf470af
s3://htseq_results/be44f03f-bf32-4625-b004-abfa9eea64b5/be44f03f-bf32-4625-b004-abfa9eea64b5.htseq.counts.gz	be44f03f-bf32-4625-b004-abfa9eea64b5	f2d3fea5-0d20-42d3-b918-adad715be4ee	3129849c-97e6-4e22-b7d1-dd3ab7fb81d8
s3://htseq_results/a0a23823-3e04-49af-9494-87bc5ddd5424/a0a23823-3e04-49af-9494-87bc5ddd5424.htseq.counts.gz	a0a23823-3e04-49af-9494-87bc5ddd5424	e695b780-17f4-4e71-9120-7c6bcafaa3a7	5154656a-156d-4118-8415-75b9253ad3f9
s3://htseq_results/22e30b10-13ff-4b11-bf2a-ff5aac4519ee/22e30b10-13ff-4b11-bf2a-ff5aac4519ee.htseq.counts.gz	22e30b10-13ff-4b11-bf2a-ff5aac4519ee	3b68b6ff-7efb-4d53-8bd8-c76cd68ab7c0	56d2252e-b66f-405f-9d97-7ea5432f1f68
s3://htseq_results/155f0f8e-9af5-452a-92ee-8b49d5df864e/155f0f8e-9af5-452a-92ee-8b49d5df864e.htseq.counts.gz	155f0f8e-9af5-452a-92ee-8b49d5df864e	887def39-e212-490d-8849-2bc932fceff0	f2249fe9-e838-4895-9e46-98fa8f30655e
s3://htseq_results/b685cad3-11a2-4288-b97f-4a22aec287c9/b685cad3-11a2-4288-b97f-4a22aec287c9.htseq.counts.gz	b685cad3-11a2-4288-b97f-4a22aec287c9	e3ed0c19-6acc-4be1-aae2-73fe73cc9f24	8fe3cf69-3d71-4d77-aa05-60e619708e06
s3://htseq_results/c93265f6-4603-4a38-b485-4cc6c4fa6871/c93265f6-4603-4a38-b485-4cc6c4fa6871.htseq.counts.gz	c93265f6-4603-4a38-b485-4cc6c4fa6871	215e117c-4d76-463c-8f8a-fd6a28d23929	2c1bdff1-365e-42f2-8fc6-772e9e5fa274
s3://bioinformatics_scratch/9bc967f6-6bf6-482b-b585-4ce1e5e73f5b/9bc967f6-6bf6-482b-b585-4ce1e5e73f5b.htseq.counts.gz	9bc967f6-6bf6-482b-b585-4ce1e5e73f5b	09552b53-4393-4811-a671-a9ef6eff4790	055357fc-1a16-4ff4-a826-2e87a9e99190
s3://htseq_results/8544bcf3-5f15-4355-8076-cb38a3419d1e/8544bcf3-5f15-4355-8076-cb38a3419d1e.htseq.counts.gz	8544bcf3-5f15-4355-8076-cb38a3419d1e	722c172f-46e6-47a1-82e5-3207278df89b	701fe7aa-5ad5-489d-be6f-54a39afe9e0e
s3://htseq_results/e11893ad-2f46-4f9f-9fe3-56fe68349228/e11893ad-2f46-4f9f-9fe3-56fe68349228.htseq.counts.gz	e11893ad-2f46-4f9f-9fe3-56fe68349228	976d067b-9d7f-4920-a04d-e831edc6c2c2	0ba1f5ce-704d-4a40-854a-fcde2b4dee86
s3://htseq_results/f2c160eb-307c-4f70-8218-11133f705c02/f2c160eb-307c-4f70-8218-11133f705c02.htseq.counts.gz	f2c160eb-307c-4f70-8218-11133f705c02	c35f36b1-ba3d-4eea-bf5a-c95480202176	12113ec4-2f73-488b-9926-89f1301e1fb9
s3://htseq_results/f385c5c4-9ddd-4a31-8297-3e579b4021e0/f385c5c4-9ddd-4a31-8297-3e579b4021e0.htseq.counts.gz	f385c5c4-9ddd-4a31-8297-3e579b4021e0	a418fe65-dfdd-4c84-b27c-b4567b50f457	74cb268c-d8bc-44f2-8872-f176fa8221be
s3://htseq_results/add01e59-2205-4ef6-b1eb-ed8e76abf26c/add01e59-2205-4ef6-b1eb-ed8e76abf26c.htseq.counts.gz	add01e59-2205-4ef6-b1eb-ed8e76abf26c	1a20f675-d9bb-48b0-a49f-d52270bd8973	fec08c47-a556-4bef-a20f-b3985d30a500
s3://htseq_results/c29942fe-74e9-438c-b592-86261ef243b1/c29942fe-74e9-438c-b592-86261ef243b1.htseq.counts.gz	c29942fe-74e9-438c-b592-86261ef243b1	c2c16878-b615-496c-8fcb-d49c97e15551	b64f0c76-9109-4e22-9070-0e43837a10b3
s3://htseq_results/67dd5664-6626-45d6-b57d-692ae525980a/67dd5664-6626-45d6-b57d-692ae525980a.htseq.counts.gz	67dd5664-6626-45d6-b57d-692ae525980a	ec82a00f-3909-4781-8ae2-e54cbc1ac7ac	c036ae2f-3de5-49ba-a7f6-32d8c5d78a4e
s3://htseq_results/70c9897f-da8a-47fb-8f4e-cd725aa7355c/70c9897f-da8a-47fb-8f4e-cd725aa7355c.htseq.counts.gz	70c9897f-da8a-47fb-8f4e-cd725aa7355c	94b95c07-5f70-4a1b-b40f-dc13f6a160d5	10f6eea5-bfb0-4203-92c8-5572a81d0b8e
s3://htseq_results/62bd5cff-1628-4e6f-a66e-b03123cbf44f/62bd5cff-1628-4e6f-a66e-b03123cbf44f.htseq.counts.gz	62bd5cff-1628-4e6f-a66e-b03123cbf44f	b3f0dece-94e8-4eaf-91bc-4b3f4dae12d2	721a570e-56ea-4054-98c1-9ac2105c33ca
s3://htseq_results/830e3b4b-04a4-498e-9b66-70b867243b0e/830e3b4b-04a4-498e-9b66-70b867243b0e.htseq.counts.gz	830e3b4b-04a4-498e-9b66-70b867243b0e	fcd9e1c4-bddb-4856-844c-03df48fba499	d224765a-980f-4212-acf8-c38d0d9b7610
s3://htseq_results/52690fbd-b6dd-43b3-b301-0c5a53a06119/52690fbd-b6dd-43b3-b301-0c5a53a06119.htseq.counts.gz	52690fbd-b6dd-43b3-b301-0c5a53a06119	49d5acbb-d75c-4485-b456-6b50667fef99	0c53d4ad-c5b9-4bdc-8154-99cf0b715dd5
